id,name,type,parentId
511603,Qian Feng Qu,4,511600
511621,Yue Chi Xian,4,511600
511622,Wu Sheng Xian,4,511600
511623,Lin Shui Xian,4,511600
511681,Hua Ying Shi,4,511600
511702,Tong Chuan Qu,4,511700
511703,Da Chuan Qu,4,511700
511722,Xuan Han Xian,4,511700
511723,Kai Jiang Xian,4,511700
511724,Da Zhu Xian,4,511700
511725,Qu Xian,4,511700
511771,Da Zhou Jing Ji Kai Fa Qu,4,511700
511781,Wan Yuan Shi,4,511700
511802,Yu Cheng Qu,4,511800
511803,Ming Shan Qu,4,511800
511822,Xing Jing Xian,4,511800
511823,Han Yuan Xian,4,511800
511824,Shi Mian Xian,4,511800
511825,Tian Quan Xian,4,511800
511826,Lu Shan Xian,4,511800
511827,Bao Xing Xian,4,511800
511902,Ba Zhou Qu,4,511900
511903,En Yang Qu,4,511900
511921,Tong Jiang Xian,4,511900
511922,Nan Jiang Xian,4,511900
511923,Ping Chang Xian,4,511900
511971,Ba Zhong Jing Ji Kai Fa Qu,4,511900
512002,Yan Jiang Qu,4,512000
512021,An Yue Xian,4,512000
512022,Le Zhi Xian,4,512000
513201,Ma Er Kang Shi,4,513200
513221,Wen Chuan Xian,4,513200
513222,Li Xian,4,513200
513223,Mao Xian,4,513200
513224,Song Pan Xian,4,513200
513225,Jiu Zhai Gou Xian,4,513200
513226,Jin Chuan Xian,4,513200
513227,Xiao Jin Xian,4,513200
513228,Hei Shui Xian,4,513200
513230,Rang Tang Xian,4,513200
513231,A Ba Xian,4,513200
513232,Ruo Er Gai Xian,4,513200
513233,Hong Yuan Xian,4,513200
513301,Kang Ding Shi,4,513300
513322,Lu Ding Xian,4,513300
513323,Dan Ba Xian,4,513300
513324,Jiu Long Xian,4,513300
513325,Ya Jiang Xian,4,513300
513326,Dao Fu Xian,4,513300
513327,Lu Huo Xian,4,513300
513328,Gan Zi Xian,4,513300
513329,Xin Long Xian,4,513300
513330,De Ge Xian,4,513300
513331,Bai Yu Xian,4,513300
513332,Shi Qu Xian,4,513300
513333,Se Da Xian,4,513300
513334,Li Tang Xian,4,513300
513335,Ba Tang Xian,4,513300
513336,Xiang Cheng Xian,4,513300
513337,Dao Cheng Xian,4,513300
513338,De Rong Xian,4,513300
513401,Xi Chang Shi,4,513400
513402,Hui Li Shi,4,513400
513422,Mu Li Zang Zu Zi Zhi Xian,4,513400
513423,Yan Yuan Xian,4,513400
513424,De Chang Xian,4,513400
513426,Hui Dong Xian,4,513400
513427,Ning Nan Xian,4,513400
513428,Pu Ge Xian,4,513400
513429,Bu Tuo Xian,4,513400
513430,Jin Yang Xian,4,513400
513431,Zhao Jue Xian,4,513400
513432,Xi De Xian,4,513400
513433,Mian Ning Xian,4,513400
513434,Yue Xi Xian,4,513400
513435,Gan Luo Xian,4,513400
513436,Mei Gu Xian,4,513400
513437,Lei Bo Xian,4,513400
520102,Nan Ming Qu,4,520100
520103,Yun Yan Qu,4,520100
520111,Hua Xi Qu,4,520100
520112,Wu Dang Qu,4,520100
520113,Bai Yun Qu,4,520100
520115,Guan Shan Hu Qu,4,520100
520121,Kai Yang Xian,4,520100
520122,Xi Feng Xian,4,520100
520123,Xiu Wen Xian,4,520100
520181,Qing Zhen Shi,4,520100
520201,Zhong Shan Qu,4,520200
520203,Liu Zhi Te Qu,4,520200
520204,Shui Cheng Qu,4,520200
520281,Pan Zhou Shi,4,520200
520302,Hong Hua Gang Qu,4,520300
520303,Hui Chuan Qu,4,520300
520304,Bo Zhou Qu,4,520300
520322,Tong Zi Xian,4,520300
520323,Sui Yang Xian,4,520300
520324,Zheng An Xian,4,520300
520325,Dao Zhen Ge Lao Zu Miao Zu Zi Zhi Xian,4,520300
520326,Wu Chuan Ge Lao Zu Miao Zu Zi Zhi Xian,4,520300
520327,Feng Gang Xian,4,520300
520328,Mei Tan Xian,4,520300
520329,Yu Qing Xian,4,520300
520330,Xi Shui Xian,4,520300
520381,Chi Shui Shi,4,520300
520382,Ren Huai Shi,4,520300
520402,Xi Xiu Qu,4,520400
520403,Ping Ba Qu,4,520400
520422,Pu Ding Xian,4,520400
520423,Zhen Ning Bu Yi Zu Miao Zu Zi Zhi Xian,4,520400
520424,Guan Ling Bu Yi Zu Miao Zu Zi Zhi Xian,4,520400
520425,Zi Yun Miao Zu Bu Yi Zu Zi Zhi Xian,4,520400
520502,Qi Xing Guan Qu,4,520500
520521,Da Fang Xian,4,520500
520523,Jin Sha Xian,4,520500
520524,Zhi Jin Xian,4,520500
520525,Na Yong Xian,4,520500
520526,Wei Ning Yi Zu Hui Zu Miao Zu Zi Zhi Xian,4,520500
520527,He Zhang Xian,4,520500
520581,Qian Xi Shi,4,520500
520602,Bi Jiang Qu,4,520600
520603,Wan Shan Qu,4,520600
520621,Jiang Kou Xian,4,520600
520622,Yu Ping Dong Zu Zi Zhi Xian,4,520600
520623,Shi Qian Xian,4,520600
520624,Si Nan Xian,4,520600
520625,Yin Jiang Tu Jia Zu Miao Zu Zi Zhi Xian,4,520600
520626,De Jiang Xian,4,520600
520627,Yan He Tu Jia Zu Zi Zhi Xian,4,520600
520628,Song Tao Miao Zu Zi Zhi Xian,4,520600
522301,Xing Yi Shi,4,522300
522302,Xing Ren Shi,4,522300
522323,Pu An Xian,4,522300
522324,Qing Long Xian,4,522300
522325,Zhen Feng Xian,4,522300
522326,Wang Mo Xian,4,522300
522327,Ce Heng Xian,4,522300
522328,An Long Xian,4,522300
522601,Kai Li Shi,4,522600
522622,Huang Ping Xian,4,522600
522623,Shi Bing Xian,4,522600
522624,San Sui Xian,4,522600
522625,Zhen Yuan Xian,4,522600
522626,Cen Gong Xian,4,522600
522627,Tian Zhu Xian,4,522600
522628,Jin Ping Xian,4,522600
522629,Jian He Xian,4,522600
522630,Tai Jiang Xian,4,522600
522631,Li Ping Xian,4,522600
522632,Rong Jiang Xian,4,522600
522633,Cong Jiang Xian,4,522600
522634,Lei Shan Xian,4,522600
522635,Ma Jiang Xian,4,522600
522636,Dan Zhai Xian,4,522600
522701,Dou Yun Shi,4,522700
522702,Fu Quan Shi,4,522700
522722,Li Bo Xian,4,522700
522723,Gui Ding Xian,4,522700
522725,Weng An Xian,4,522700
522726,Du Shan Xian,4,522700
522727,Ping Tang Xian,4,522700
522728,Luo Dian Xian,4,522700
522729,Zhang Shun Xian,4,522700
522730,Long Li Xian,4,522700
522731,Hui Shui Xian,4,522700
522732,San Dou Shui Zu Zi Zhi Xian,4,522700
530102,Wu Hua Qu,4,530100
530103,Pan Long Qu,4,530100
530111,Guan Du Qu,4,530100
530112,Xi Shan Qu,4,530100
530113,Dong Chuan Qu,4,530100
530114,Cheng Gong Qu,4,530100
530115,Jin Ning Qu,4,530100
530124,Fu Min Xian,4,530100
530125,Yi Liang Xian,4,530100
530126,Shi Lin Yi Zu Zi Zhi Xian,4,530100
530127,Song Ming Xian,4,530100
530128,Lu Quan Yi Zu Miao Zu Zi Zhi Xian,4,530100
530129,Xun Dian Hui Zu Yi Zu Zi Zhi Xian,4,530100
530181,An Ning Shi,4,530100
530302,Qi Lin Qu,4,530300
530303,Zhan Yi Qu,4,530300
530304,Ma Long Qu,4,530300
530322,Lu Liang Xian,4,530300
530323,Shi Zong Xian,4,530300
530324,Luo Ping Xian,4,530300
530325,Fu Yuan Xian,4,530300
530326,Hui Ze Xian,4,530300
530381,Xuan Wei Shi,4,530300
530402,Hong Ta Qu,4,530400
530403,Jiang Chuan Qu,4,530400
530423,Tong Hai Xian,4,530400
530424,Hua Ning Xian,4,530400
530425,Yi Men Xian,4,530400
530426,E Shan Yi Zu Zi Zhi Xian,4,530400
530427,Xin Ping Yi Zu Dai Zu Zi Zhi Xian,4,530400
530428,Yuan Jiang Ha Ni Zu Yi Zu Dai Zu Zi Zhi Xian,4,530400
530481,Cheng Jiang Shi,4,530400
530502,Long Yang Qu,4,530500
530521,Shi Dian Xian,4,530500
530523,Long Ling Xian,4,530500
530524,Chang Ning Xian,4,530500
530581,Teng Chong Shi,4,530500
530602,Zhao Yang Qu,4,530600
530621,Lu Dian Xian,4,530600
530622,Qiao Jia Xian,4,530600
530623,Yan Jin Xian,4,530600
530624,Da Guan Xian,4,530600
530625,Yong Shan Xian,4,530600
530626,Sui Jiang Xian,4,530600
530627,Zhen Xiong Xian,4,530600
530628,Yi Liang Xian,4,530600
530629,Wei Xin Xian,4,530600
530681,Shui Fu Shi,4,530600
530702,Gu Cheng Qu,4,530700
530721,Yu Long Na Xi Zu Zi Zhi Xian,4,530700
530722,Yong Sheng Xian,4,530700
530723,Hua Ping Xian,4,530700
530724,Ning Lang Yi Zu Zi Zhi Xian,4,530700
530802,Si Mao Qu,4,530800
530821,Ning Er Ha Ni Zu Yi Zu Zi Zhi Xian,4,530800
530822,Mo Jiang Ha Ni Zu Zi Zhi Xian,4,530800
530823,Jing Dong Yi Zu Zi Zhi Xian,4,530800
530824,Jing Gu Dai Zu Yi Zu Zi Zhi Xian,4,530800
530825,Zhen Yuan Yi Zu Ha Ni Zu La Hu Zu Zi Zhi Xian,4,530800
530826,Jiang Cheng Ha Ni Zu Yi Zu Zi Zhi Xian,4,530800
530827,Meng Lian Dai Zu La Hu Zu Wa Zu Zi Zhi Xian,4,530800
530828,Lan Cang La Hu Zu Zi Zhi Xian,4,530800
530829,Xi Meng Wa Zu Zi Zhi Xian,4,530800
530902,Lin Xiang Qu,4,530900
530921,Feng Qing Xian,4,530900
530922,Yun Xian,4,530900
530923,Yong De Xian,4,530900
530924,Zhen Kang Xian,4,530900
530925,Shuang Jiang La Hu Zu Wa Zu Bu Lang Zu Dai Zu Zi Zhi Xian,4,530900
530926,Geng Ma Dai Zu Wa Zu Zi Zhi Xian,4,530900
530927,Cang Yuan Wa Zu Zi Zhi Xian,4,530900
532301,Chu Xiong Shi,4,532300
532302,Lu Feng Shi,4,532300
532322,Shuang Bai Xian,4,532300
532323,Mou Ding Xian,4,532300
532324,Nan Hua Xian,4,532300
532325,Yao An Xian,4,532300
532326,Da Yao Xian,4,532300
532327,Yong Ren Xian,4,532300
532328,Yuan Mou Xian,4,532300
532329,Wu Ding Xian,4,532300
532501,Ge Jiu Shi,4,532500
532502,Kai Yuan Shi,4,532500
532503,Meng Zi Shi,4,532500
532504,Mi Le Shi,4,532500
532523,Ping Bian Miao Zu Zi Zhi Xian,4,532500
532524,Jian Shui Xian,4,532500
532525,Shi Ping Xian,4,532500
532527,Lu Xi Xian,4,532500
532528,Yuan Yang Xian,4,532500
532529,Hong He Xian,4,532500
532530,Jin Ping Miao Zu Yao Zu Dai Zu Zi Zhi Xian,4,532500
532531,Lv Chun Xian,4,532500
532532,He Kou Yao Zu Zi Zhi Xian,4,532500
532601,Wen Shan Shi,4,532600
532622,Yan Shan Xian,4,532600
532623,Xi Chou Xian,4,532600
532624,Ma Li Po Xian,4,532600
532625,Ma Guan Xian,4,532600
532626,Qiu Bei Xian,4,532600
532627,Guang Nan Xian,4,532600
532628,Fu Ning Xian,4,532600
532801,Jing Hong Shi,4,532800
532822,Meng Hai Xian,4,532800
532823,Meng La Xian,4,532800
532901,Da Li Shi,4,532900
532922,Yang Bi Yi Zu Zi Zhi Xian,4,532900
532923,Xiang Yun Xian,4,532900
532924,Bin Chuan Xian,4,532900
532925,Mi Du Xian,4,532900
532926,Nan Jian Yi Zu Zi Zhi Xian,4,532900
532927,Wei Shan Yi Zu Hui Zu Zi Zhi Xian,4,532900
532928,Yong Ping Xian,4,532900
532929,Yun Long Xian,4,532900
532930,Er Yuan Xian,4,532900
532931,Jian Chuan Xian,4,532900
532932,He Qing Xian,4,532900
533102,Rui Li Shi,4,533100
533103,Mang Shi,4,533100
533122,Liang He Xian,4,533100
533123,Ying Jiang Xian,4,533100
533124,Long Chuan Xian,4,533100
533301,Lu Shui Shi,4,533300
533323,Fu Gong Xian,4,533300
533324,Gong Shan Du Long Zu Nu Zu Zi Zhi Xian,4,533300
533325,Lan Ping Bai Zu Pu Mi Zu Zi Zhi Xian,4,533300
533401,Xiang Ge Li La Shi,4,533400
533422,De Qin Xian,4,533400
533423,Wei Xi Li Su Zu Zi Zhi Xian,4,533400
540102,Cheng Guan Qu,4,540100
540103,Dui Long De Qing Qu,4,540100
540104,Da Zi Qu,4,540100
540121,LinweekXian,4,540100
540122,Dang Xiong Xian,4,540100
540123,Ni Mu Xian,4,540100
540124,Qu Shui Xian,4,540100
540127,Mo Zhu Gong Ka Xian,4,540100
540171,Ge Er Mu Zang Qing Gong Ye Yuan Qu,4,540100
540172,La Sa Jing Ji Ji Shu Kai Fa Qu,4,540100
540173,Xi Zang Wen Hua Lv You Chuang Yi Yuan Qu,4,540100
540174,Da Zi Gong Ye Yuan Qu,4,540100
540202,Sang Zhu Zi Qu,4,540200
540221,Nan Mu Lin Xian,4,540200
540222,Jiang Zi Xian,4,540200
540223,DingdayXian,4,540200
540224,Sa Jia Xian,4,540200
540225,La Zi Xian,4,540200
540226,Ang Ren Xian,4,540200
540227,Xie Tong Men Xian,4,540200
540228,Bai Lang Xian,4,540200
540229,Ren Bu Xian,4,540200
540230,Kang Ma Xian,4,540200
540231,Ding Jie Xian,4,540200
540232,Zhong Ba Xian,4,540200
540233,Ya Dong Xian,4,540200
540234,Ji Long Xian,4,540200
540235,Nie La Mu Xian,4,540200
540236,Sa Ga Xian,4,540200
540237,Gang Ba Xian,4,540200
540302,Ka Ruo Qu,4,540300
540321,Jiang Da Xian,4,540300
540322,Gong Jue Xian,4,540300
540323,Lei Wu Qi Xian,4,540300
540324,Ding Qing Xian,4,540300
540325,Cha Ya Xian,4,540300
540326,Ba Su Xian,4,540300
540327,Zuo Gong Xian,4,540300
540328,Mang Kang Xian,4,540300
540329,Luo Long Xian,4,540300
540330,Bian Ba Xian,4,540300
540402,Ba Yi Qu,4,540400
540421,Gong Bu Jiang Da Xian,4,540400
540422,Mi Lin Xian,4,540400
540423,Mo Tuo Xian,4,540400
540424,Bo Mi Xian,4,540400
540425,Cha Yu Xian,4,540400
540426,Lang Xian,4,540400
540502,Nai Dong Qu,4,540500
540521,Zha Nang Xian,4,540500
540522,Gong Ga Xian,4,540500
540523,SangdayXian,4,540500
540524,Qiong Jie Xian,4,540500
540525,Qu Song Xian,4,540500
540526,Cuo Mei Xian,4,540500
540527,Luo Zha Xian,4,540500
540528,Jia Cha Xian,4,540500
540529,Long Zi Xian,4,540500
540530,Cuo Na Xian,4,540500
540531,Lang Qia Zi Xian,4,540500
540602,Se Ni Qu,4,540600
540621,Jia Li Xian,4,540600
540622,Bi Ru Xian,4,540600
540623,Nie Rong Xian,4,540600
540624,An Duo Xian,4,540600
540625,Shen Zha Xian,4,540600
540626,Suo Xian,4,540600
540627,Ban Ge Xian,4,540600
540628,Ba Qing Xian,4,540600
540629,Ni Ma Xian,4,540600
540630,Shuang Hu Xian,4,540600
542521,Pu Lan Xian,4,542500
542522,Zha Da Xian,4,542500
542523,Ga Er Xian,4,542500
542524,dayTu Xian,4,542500
542525,Ge Ji Xian,4,542500
542526,Gai Ze Xian,4,542500
542527,Cuo Qin Xian,4,542500
610102,Xin Cheng Qu,4,610100
610103,Bei Lin Qu,4,610100
610104,Lian Hu Qu,4,610100
610111,Ba Qiao Qu,4,610100
610112,Wei Yang Qu,4,610100
610113,Yan Ta Qu,4,610100
610114,Yan Liang Qu,4,610100
610115,Lin Tong Qu,4,610100
610116,Chang An Qu,4,610100
610117,Gao Ling Qu,4,610100
610118,Hu Yi Qu,4,610100
610122,Lan Tian Xian,4,610100
610124,weekZhi Xian,4,610100
610202,Wang Yi Qu,4,610200
610203,Yin Tai Qu,4,610200
610204,Yao Zhou Qu,4,610200
610222,Yi Jun Xian,4,610200
610302,Wei Bin Qu,4,610300
610303,Jin Tai Qu,4,610300
610304,Chen Cang Qu,4,610300
610305,Feng Xiang Qu,4,610300
610323,Qi Shan Xian,4,610300
610324,Fu Feng Xian,4,610300
610326,Mei Xian,4,610300
610327,Long Xian,4,610300
610328,Qian Yang Xian,4,610300
610329,Lin You Xian,4,610300
610330,Feng Xian,4,610300
610331,Tai Bai Xian,4,610300
610402,Qin Dou Qu,4,610400
610403,Yang Ling Qu,4,610400
610404,Wei Cheng Qu,4,610400
610422,San Yuan Xian,4,610400
610423,Jing Yang Xian,4,610400
610424,Qian Xian,4,610400
610425,Li Quan Xian,4,610400
610426,Yong Shou Xian,4,610400
610428,Zhang Wu Xian,4,610400
610429,Xun Yi Xian,4,610400
610430,Chun Hua Xian,4,610400
610431,Wu Gong Xian,4,610400
610481,Xing Ping Shi,4,610400
610482,Bin Zhou Shi,4,610400
610502,Lin Wei Qu,4,610500
610503,Hua Zhou Qu,4,610500
610522,Tong Guan Xian,4,610500
610523,Da Li Xian,4,610500
610524,He Yang Xian,4,610500
610525,Cheng Cheng Xian,4,610500
610526,Pu Cheng Xian,4,610500
610527,Bai Shui Xian,4,610500
610528,Fu Ping Xian,4,610500
610581,Hancity,4,610500
610582,Hua Yin Shi,4,610500
610602,Bao Ta Qu,4,610600
610603,An Sai Qu,4,610600
610621,Yan Chang Xian,4,610600
610622,Yan Chuan Xian,4,610600
610625,Zhi Dan Xian,4,610600
610626,Wu Qi Xian,4,610600
610627,Gan Quan Xian,4,610600
610628,Fu Xian,4,610600
610629,Luo Chuan Xian,4,610600
610630,Yi Chuan Xian,4,610600
610631,Huang Long Xian,4,610600
610632,Huang Ling Xian,4,610600
610681,Zi Zhang Shi,4,610600
610702,Han Tai Qu,4,610700
610703,Nan Zheng Qu,4,610700
610722,Cheng Gu Xian,4,610700
610723,Yang Xian,4,610700
610724,Xi Xiang Xian,4,610700
610725,Mian Xian,4,610700
610726,Ning Qiang Xian,4,610700
610727,Lve Yang Xian,4,610700
610728,Zhen Ba Xian,4,610700
610729,Liu Ba Xian,4,610700
610730,Fu Ping Xian,4,610700
610802,Yu Yang Qu,4,610800
610803,Heng Shan Qu,4,610800
610822,Fu Gu Xian,4,610800
610824,Jing Bian Xian,4,610800
610825,Ding Bian Xian,4,610800
610826,Sui De Xian,4,610800
610827,Mi Zhi Xian,4,610800
610828,Jia Xian,4,610800
610829,Wu Bu Xian,4,610800
610830,Qing Jian Xian,4,610800
610831,Zi Zhou Xian,4,610800
610881,Shen Mu Shi,4,610800
610902,Han Bin Qu,4,610900
610921,Han Yin Xian,4,610900
610922,Shi Quan Xian,4,610900
610923,Ning Shan Xian,4,610900
610924,Zi Yang Xian,4,610900
610925,Lan Gao Xian,4,610900
610926,Ping Li Xian,4,610900
610927,Zhen Ping Xian,4,610900
610929,Bai He Xian,4,610900
610981,Xun Yang Shi,4,610900
611002,Shang Zhou Qu,4,611000
611021,Luo Nan Xian,4,611000
611022,Dan Feng Xian,4,611000
611023,Shang Nan Xian,4,611000
611024,Shan Yang Xian,4,611000
611025,Zhen An Xian,4,611000
611026,Zha Shui Xian,4,611000
620102,Cheng Guan Qu,4,620100
620103,Qi Li He Qu,4,620100
620104,Xi Gu Qu,4,620100
620105,An Ning Qu,4,620100
620111,Hong Gu Qu,4,620100
620121,Yong Deng Xian,4,620100
620122,Gao Lan Xian,4,620100
620123,Yu Zhong Xian,4,620100
620171,Lan Zhou Xin Qu,4,620100
620201,Jia Yu Guan Shi,4,620200
620302,Jin Chuan Qu,4,620300
620321,Yong Chang Xian,4,620300
620402,Bai Yin Qu,4,620400
620403,Ping Chuan Qu,4,620400
620421,Jing Yuan Xian,4,620400
620422,Hui Ning Xian,4,620400
620423,Jing Tai Xian,4,620400
620502,Qin Zhou Qu,4,620500
620503,Mai Ji Qu,4,620500
620521,Qing Shui Xian,4,620500
620522,Qin An Xian,4,620500
620523,Gan Gu Xian,4,620500
620524,Wu Shan Xian,4,620500
620525,Zhang Jia Chuan Hui Zu Zi Zhi Xian,4,620500
620602,Liang Zhou Qu,4,620600
620621,Min Qin Xian,4,620600
620622,Gu Lang Xian,4,620600
620623,Tian Zhu Zang Zu Zi Zhi Xian,4,620600
620702,Gan Zhou Qu,4,620700
620721,Su Nan Yu Gu Zu Zi Zhi Xian,4,620700
620722,Min Yue Xian,4,620700
620723,Lin Ze Xian,4,620700
620724,Gao Tai Xian,4,620700
620725,Shan Dan Xian,4,620700
620802,Kong Dong Qu,4,620800
620821,Jing Chuan Xian,4,620800
620822,Ling Tai Xian,4,620800
620823,Chong Xin Xian,4,620800
620825,Zhuang Lang Xian,4,620800
620826,Jing Ning Xian,4,620800
620881,Hua Ting Shi,4,620800
620902,Su Zhou Qu,4,620900
620921,Jin Ta Xian,4,620900
620922,Gua Zhou Xian,4,620900
620923,Su BeiMongoliaZu Zi Zhi Xian,4,620900
620924,A Ke Sai Ha Sa Ke Zu Zi Zhi Xian,4,620900
620981,Yu Men Shi,4,620900
620982,Dun Huang Shi,4,620900
621002,Xi Feng Qu,4,621000
621021,Qing Cheng Xian,4,621000
621022,Huan Xian,4,621000
621023,Hua Chi Xian,4,621000
621024,He Shui Xian,4,621000
621025,Zheng Ning Xian,4,621000
621026,Ning Xian,4,621000
621027,Zhen Yuan Xian,4,621000
621102,An Ding Qu,4,621100
621121,Tong Wei Xian,4,621100
621122,Long Xi Xian,4,621100
621123,Wei Yuan Xian,4,621100
621124,Lin Tao Xian,4,621100
621125,Zhang Xian,4,621100
621126,Min Xian,4,621100
621202,Wu Dou Qu,4,621200
621221,Cheng Xian,4,621200
621222,Wen Xian,4,621200
621223,Dang Chang Xian,4,621200
621224,Kang Xian,4,621200
621225,Xi He Xian,4,621200
621226,Li Xian,4,621200
621227,Hui Xian,4,621200
621228,Liang Dang Xian,4,621200
622901,Lin Xia Shi,4,622900
622921,Lin Xia Xian,4,622900
622922,Kang Le Xian,4,622900
622923,Yong Jing Xian,4,622900
622924,Guang He Xian,4,622900
622925,He Zheng Xian,4,622900
622926,Dong Xiang Zu Zi Zhi Xian,4,622900
622927,Ji Shi Shan Bao An Zu Dong Xiang Zu Sa La Zu Zi Zhi Xian,4,622900
623001,He Zuo Shi,4,623000
623021,Lin Tan Xian,4,623000
623022,Zhuo Ni Xian,4,623000
623023,Zhou Qu Xian,4,623000
623024,Die Bu Xian,4,623000
623025,Ma Qu Xian,4,623000
623026,Lu Qu Xian,4,623000
623027,Xia He Xian,4,623000
630102,Cheng Dong Qu,4,630100
630103,Cheng Zhong Qu,4,630100
630104,Cheng Xi Qu,4,630100
630105,Cheng Bei Qu,4,630100
630106,Huang Zhong Qu,4,630100
630121,Da Tong Hui Zu Tu Zu Zi Zhi Xian,4,630100
630123,Huang Yuan Xian,4,630100
630202,Le Du Qu,4,630200
630203,Ping An Qu,4,630200
630222,Min He Hui Zu Tu Zu Zi Zhi Xian,4,630200
630223,Hu Zhu Tu Zu Zi Zhi Xian,4,630200
630224,Hua Long Hui Zu Zi Zhi Xian,4,630200
630225,Xun Hua Sa La Zu Zi Zhi Xian,4,630200
632221,Men Yuan Hui Zu Zi Zhi Xian,4,632200
632222,Qi Lian Xian,4,632200
632223,Hai Yan Xian,4,632200
632224,Gang Cha Xian,4,632200
632301,Tong Ren Shi,4,632300
632322,Jian Zha Xian,4,632300
632323,Ze Ku Xian,4,632300
632324,He NanMongoliaZu Zi Zhi Xian,4,632300
632521,Gong He Xian,4,632500
632522,Tong De Xian,4,632500
632523,Gui De Xian,4,632500
632524,Xing Hai Xian,4,632500
632525,Gui Nan Xian,4,632500
632621,Ma Qin Xian,4,632600
632622,Ban Ma Xian,4,632600
632623,Gan De Xian,4,632600
632624,DadayXian,4,632600
632625,Jiu Zhi Xian,4,632600
632626,Ma Duo Xian,4,632600
632701,Yu Shu Shi,4,632700
632722,Za Duo Xian,4,632700
632723,Cheng Duo Xian,4,632700
632724,Zhi Duo Xian,4,632700
632725,Nang Qian Xian,4,632700
632726,Qu Ma Lai Xian,4,632700
632801,Ge Er Mu Shi,4,632800
632802,De Ling Ha Shi,4,632800
632803,Mang Ya Shi,4,632800
632821,Wu Lan Xian,4,632800
632822,Dou Lan Xian,4,632800
632823,Tian Jun Xian,4,632800
632857,Da Chai Dan Xing Zheng Wei Yuan Hui,4,632800
640104,Xing Qing Qu,4,640100
640105,Xi Xia Qu,4,640100
640106,Jin Feng Qu,4,640100
640121,Yong Ning Xian,4,640100
640122,He Lan Xian,4,640100
640181,Ling Wu Shi,4,640100
640202,Da Wu Kou Qu,4,640200
640205,Hui Nong Qu,4,640200
640221,Ping Luo Xian,4,640200
640302,Li Tong Qu,4,640300
640303,Hong Si Bao Qu,4,640300
640323,Yan Chi Xian,4,640300
640324,Tong Xin Xian,4,640300
640381,Qing Tong Xia Shi,4,640300
640402,Yuan Zhou Qu,4,640400
640422,Xi Ji Xian,4,640400
640423,Long De Xian,4,640400
640424,Jing Yuan Xian,4,640400
640425,Peng Yang Xian,4,640400
640502,Sha Po Tou Qu,4,640500
640521,Zhong Ning Xian,4,640500
640522,Hai Yuan Xian,4,640500
650102,Tian Shan Qu,4,650100
650103,Sha Yi Ba Ke Qu,4,650100
650104,Xin Shi Qu,4,650100
650105,Shui Mo Gou Qu,4,650100
650106,Tou Tun He Qu,4,650100
650107,Da Ban Cheng Qu,4,650100
650109,Mi Dong Qu,4,650100
650121,Wu Lu Mu Qi Xian,4,650100
650202,Du Shan Zi Qu,4,650200
650203,Ke La Ma Yi Qu,4,650200
650204,Bai Jian Tan Qu,4,650200
650205,Wu Er He Qu,4,650200
650402,Gao Chang Qu,4,650400
650421,Shan Shan Xian,4,650400
650422,Tuo Ke Xun Xian,4,650400
650502,Yi Zhou Qu,4,650500
650521,Ba Li Kun Ha Sa Ke Zi Zhi Xian,4,650500
650522,Yi Wu Xian,4,650500
652301,Chang Ji Shi,4,652300
652302,Fu Kang Shi,4,652300
652323,Hu Tu Bi Xian,4,652300
652324,Ma Na Si Xian,4,652300
652325,Qi Tai Xian,4,652300
652327,Ji Mu Sa Er Xian,4,652300
652328,Mu Lei Ha Sa Ke Zi Zhi Xian,4,652300
652701,Bo Le Shi,4,652700
652702,A La Shan Kou Shi,4,652700
652722,Jing He Xian,4,652700
652723,Wen Quan Xian,4,652700
652801,Ku Er Lei Shi,4,652800
652822,Lun Tai Xian,4,652800
652823,Yu Li Xian,4,652800
652824,Ruo Qiang Xian,4,652800
652825,Qie Mo Xian,4,652800
652826,Yan Qi Hui Zu Zi Zhi Xian,4,652800
652827,He Jing Xian,4,652800
652828,He Shuo Xian,4,652800
652829,Bo Hu Xian,4,652800
652871,Ku Er Lei Jing Ji Ji Shu Kai Fa Qu,4,652800
652901,A Ke Su Shi,4,652900
652902,Ku Che Shi,4,652900
652922,Wen Su Xian,4,652900
652924,Sha Ya Xian,4,652900
652925,Xin He Xian,4,652900
652926,Bai Cheng Xian,4,652900
652927,Wu Shen Xian,4,652900
652928,A Wa Ti Xian,4,652900
652929,Ke Ping Xian,4,652900
653001,A Tu Shen Shi,4,653000
653022,A Ke Tao Xian,4,653000
653023,A He Qi Xian,4,653000
653024,Wu Qia Xian,4,653000
653101,Ka Shi Shi,4,653100
653121,Shu Fu Xian,4,653100
653122,Shu Le Xian,4,653100
653123,Ying Ji Sha Xian,4,653100
653124,Ze Pu Xian,4,653100
653125,Sha Che Xian,4,653100
653126,Ye Cheng Xian,4,653100
653127,Mai Gai Ti Xian,4,653100
653128,Yue Pu Hu Xian,4,653100
653129,Ga Shi Xian,4,653100
653130,Ba Chu Xian,4,653100
653131,Ta Shen Ku Er Gan Ta Ji Ke Zi Zhi Xian,4,653100
653201,He Tian Shi,4,653200
653221,He Tian Xian,4,653200
653222,Mo Yu Xian,4,653200
653223,Pi Shan Xian,4,653200
653224,Luo Pu Xian,4,653200
653225,Ce Lei Xian,4,653200
653226,Yu Tian Xian,4,653200
653227,Min Feng Xian,4,653200
654002,Yi Ning Shi,4,654000
654003,Kui Tun Shi,4,654000
654004,Huo Er Guo Si Shi,4,654000
